,t,D1,D2,S1,S2,Q1,Q2,I,x1,x2,x3,C,G
1227,1227.0,8.668454732341284e-09,2.1385635763378497e-07,9.924968943671538e-07,2.2205023490481582e-05,305.78754184945285,1.1107564061045154,3.984105965292454e-07,0.00021691553595074565,4.5956730804581373e-10,4.894916424937475e-08,27.408347421277735,493.4895659542186
1228,1228.0,8.45443103404886e-09,2.0878762076674855e-07,9.74614748884395e-07,2.1822668423277224e-05,305.7040670971119,1.1037988393795715,3.915524142216909e-07,0.00021561796132222813,4.5166375198149314e-10,4.8109485887005686e-08,27.400627349637436,493.35025358299924
1229,1229.0,8.245691601354383e-09,2.0383881286956385e-07,9.570547939773019e-07,2.1446883145087298e-05,305.62080560311404,1.096885547262698,3.8481203121653405e-07,0.00021432814861875967,4.438958120733741e-10,4.728417505815872e-08,27.392926751036157,493.21129229347383
1230,1230.0,8.042105964538043e-09,1.9900710171752621e-07,9.398112245598091e-07,2.1077555036879418e-05,305.53775699976126,1.0900162431141356,3.78187428976684e-07,0.0002130460514113918,4.3626116711206184e-10,4.647298661220517e-08,27.385245593883138,493.0726815186508
1231,1231.0,7.84354687521729e-09,1.9428972183310992e-07,9.228783401396431e-07,2.0714573405101035e-05,305.45492091858205,1.0831906421779813,3.716766234619109e-07,0.00021177162354885554,4.2875753550794236e-10,4.5675679568394734e-08,27.37758384649788,492.93442068989646
1232,1232.0,7.649890226811247e-09,1.8968397291651238e-07,9.062505429338059e-07,2.0357829448854637e-05,305.3722969903461,1.076408461569743,3.652776645410358e-07,0.00021050481915590189,4.213826746170266e-10,4.489201704517791e-08,27.369941477111666,492.79650923696187
1233,1233.0,7.461014976968826e-09,1.8518721831300848e-07,8.899223360180132e-07,2.0007216227630724e-05,305.2898848450798,1.0696694202639692,3.589886354141027e-07,0.0002092455926316521,4.1413438007822313e-10,4.412176619072163e-08,27.362318453869033,492.65894658801
1234,1234.0,7.276803071912124e-09,1.8079688351625475e-07,8.738883215094744e-07,1.9662628629589077e-05,305.20768411208024,1.0629732390819653,3.528076520443657e-07,0.00020799389864795752,4.0701048516185103e-10,4.336469811459806e-08,27.354714744829273,492.5217321696426
1235,1235.0,7.0971393726477514e-09,1.765104547067021e-07,8.581431987824108e-07,1.93239633403791e-05,305.1256944199298,1.0563196406795872,3.467328625999223e-07,0.0002067496921477697,4.0000886012919996e-10,4.262058782062669e-08,27.347130317967885,492.3848654069269
1236,1236.0,6.921911583000027e-09,1.7232547732429555e-07,8.426817627157291e-07,1.8991118812489996e-05,305.04391539651107,1.0497083495351114,3.4076244690483275e-07,0.0002055129283435199,3.931274116029525e-10,4.1889214140850456e-08,27.33956514117803,492.24834572342195
1237,1237.0,6.7510101794210255e-09,1.682395546746597e-07,8.274989019722639e-07,1.8663995235121956e-05,304.9623466690207,1.0431390919371895,3.348946158995623e-07,0.00020428356271550829,3.8636408194828386e-10,4.117035967062695e-08,27.332019182271985,492.1121725412046
1238,1238.0,6.584328342533608e-09,1.642503465679855e-07,8.125895973090233e-07,1.8342494504569405e-05,304.8809878639838,1.0366115959728757,3.291276111105903e-07,0.0002030615510103028,3.797168486644602e-10,4.046381070481558e-08,27.32449240898256,491.9763452808957
1239,1239.0,6.421761890364663e-09,1.603555679898537e-07,7.979489199178791e-07,1.8026520195107672e-05,304.79983860726793,1.0301255915157344,3.2345970412902964e-07,0.00020184684923914758,3.7318372378675656e-10,3.976935717504272e-08,27.31698478896451,491.8408633616861
1240,1240.0,6.263209213226839e-09,1.5655298780324843e-07,7.835720297961551e-07,1.7715977530374608e-05,304.7188985240969,1.0236808102140265,3.1788919609810584e-07,0.000200639413676381,3.66762753298521e-10,3.908679258802644e-08,27.309496289795984,491.7057262013612
1241,1241.0,6.108571210208008e-09,1.5284042748102892e-07,7.694541741465687e-07,1.7410773355238685e-05,304.63816723906484,1.0172769854789692,3.1241441720934336e-07,0.00019943920085786285,3.6045201655321354e-10,3.8415913964943004e-08,27.30202687897985,491.5709332163277
1242,1242.0,5.9577512272288555e-09,1.4921575986814932e-07,7.555906858060038e-07,1.7110816108145456e-05,304.5576443761497,1.0109138524730759,3.070337262073143e-07,0.00019824616757941105,3.5424962570625097e-10,3.7756521781817745e-08,27.29457652394513,491.4364838216373
1243,1243.0,5.8106549966298014e-09,1.4567690797292808e-07,7.419769817025922e-07,1.6816015793934096e-05,304.47732955872686,1.0045911480985685,3.017455099028021e-07,0.00019706027089524795,3.481537251564915e-10,3.710841991092305e-08,27.28714519204837,491.3023774310123
1244,1244.0,5.667190578249538e-09,1.422218437866882e-07,7.286085613405928e-07,1.652628395711623e-05,304.39722240958264,0.9983086109858693,2.965481826942401e-07,0.00019588146811645547,3.4216249099719716e-10,3.6471415563166424e-08,27.279732850574966,491.1686134568707
1245,1245.0,5.527268301958347e-09,1.3884858713110385e-07,7.154810053125708e-07,1.6241533655609163e-05,304.3173225509277,0.9920659814821623,2.9144018609728254e-07,0.00019470971680943965,3.362741304763134e-10,3.584531923145209e-08,27.272339466740547,491.0351913103494
1246,1246.0,5.390800711610265e-09,1.3555520453260508e-07,7.025899738383815e-07,1.59616794349157e-05,304.23762960441013,0.9858630016400356,2.8641998828237273e-07,0.00019354497479440438,3.304868814659078e-10,3.522994463499968e-08,27.26496500769228,490.9021104013299
1247,1247.0,5.257702510379078e-09,1.3233980812320647e-07,6.899312053304777e-07,1.56866373027432e-05,304.15814319112866,0.9796994152061923,2.814860836201707e-07,0.00019238720014383434,3.247990119406134e-10,3.462510866460401e-08,27.25760944051023,490.769370138461
1248,1248.0,5.127890507443986e-09,1.2920055456714194e-07,6.775005149850677e-07,1.5416324704054225e-05,304.0788629316457,0.9735749676102388,2.766369922347079e-07,0.00019123635118098673,3.1920881946492596e-10,3.403063132881989e-08,27.250272732208646,490.63696992918415
